['601', '600', '599', '564', '529', '528', '493', '492', '527', '492', '493', '528', '529', '530', '531', '532', '497', '496', '497']
['550', '550', '586', '515', '514', '548', '551', '549', '515', '585', '551', '550', '515', '584', '551', '550', '516', '585', '550']
['516', '515', '515', '550', '585', '585', '551', '515', '550', '551', '584', '550', '514', '548', '550', '550', '549', '586', '551']
['515', '515', '550', '586', '549', '550', '550', '551', '585', '516', '551', '585', '584', '514', '515', '551', '548', '550', '550']
['550', '514', '549', '516', '515', '515', '550', '550', '515', '585', '584', '550', '586', '551', '551', '551', '585', '548', '550']
['548', '583', '618', '619', '654', '689', '688', '723', '724', '725', '690', '725', '760', '761', '796', '797', '762', '761', '726']
['688', '724', '548', '583', '725', '723', '762', '796', '725', '619', '761', '797', '760', '726', '654', '618', '690', '761', '689']
['725', '583', '618', '797', '690', '761', '688', '548', '725', '796', '619', '723', '762', '761', '724', '689', '760', '726', '654']
['583', '725', '761', '619', '723', '618', '761', '688', '724', '797', '726', '725', '689', '796', '654', '762', '690', '548', '760']
['761', '725', '723', '725', '761', '619', '796', '583', '797', '548', '654', '618', '762', '689', '760', '688', '724', '690', '726']
['724', '548', '725', '618', '688', '797', '761', '760', '583', '723', '796', '619', '762', '654', '725', '726', '761', '690', '689']
['619', '760', '583', '762', '725', '761', '690', '654', '797', '548', '724', '689', '723', '761', '618', '726', '796', '725', '688']
['761', '689', '760', '548', '690', '619', '654', '725', '724', '583', '688', '796', '725', '761', '762', '726', '618', '723', '797']
['760', '619', '690', '797', '725', '689', '723', '726', '761', '724', '762', '761', '618', '548', '654', '583', '688', '796', '725']
['724', '797', '761', '548', '726', '654', '725', '762', '688', '761', '725', '583', '690', '796', '618', '619', '760', '689', '723']
['373', '408', '407', '406', '405', '440', '475', '474', '509', '508', '473', '472', '437', '402', '401', '400', '399', '364', '363']
['399', '509', '364', '402', '401', '363', '475', '406', '405', '407', '408', '400', '373', '473', '472', '508', '440', '474', '437']
['408', '407', '405', '440', '373', '399', '509', '472', '402', '401', '474', '400', '473', '363', '475', '508', '364', '406', '437']
['405', '509', '364', '373', '407', '508', '474', '408', '401', '400', '402', '363', '475', '472', '437', '406', '440', '399', '473']
['473', '405', '364', '373', '399', '400', '363', '440', '406', '508', '407', '472', '401', '437', '408', '402', '475', '474', '509']
['364', '405', '437', '407', '401', '475', '472', '408', '406', '399', '474', '402', '473', '400', '373', '509', '440', '363', '508']
['406', '401', '408', '363', '437', '440', '509', '402', '473', '472', '474', '364', '399', '407', '475', '508', '405', '373', '400']
['405', '440', '408', '475', '437', '401', '472', '402', '508', '373', '363', '474', '509', '473', '400', '399', '406', '364', '407']
['401', '508', '400', '364', '406', '399', '363', '475', '474', '373', '408', '509', '472', '407', '405', '440', '402', '473', '437']
['508', '373', '363', '475', '407', '440', '400', '402', '472', '437', '474', '509', '399', '408', '405', '406', '364', '401', '473']
['756', '791', '792', '757', '758', '793', '758', '759', '760', '759', '758', '723', '722', '721', '722', '757', '756', '755', '720']
['791', '755', '756', '758', '723', '721', '759', '757', '722', '760', '720', '756', '758', '758', '792', '722', '793', '757', '759']
['791', '722', '757', '756', '792', '720', '756', '758', '759', '758', '760', '759', '723', '755', '721', '757', '758', '793', '722']
['757', '755', '756', '758', '757', '793', '791', '756', '722', '792', '720', '758', '760', '758', '723', '759', '721', '759', '722']
['759', '758', '760', '757', '722', '721', '792', '757', '758', '755', '723', '758', '793', '756', '759', '791', '720', '722', '756']
['756', '722', '791', '755', '758', '793', '759', '757', '758', '723', '759', '757', '722', '756', '758', '720', '721', '760', '792']
['759', '792', '793', '722', '757', '723', '760', '791', '757', '758', '721', '756', '758', '759', '756', '755', '720', '722', '758']
['755', '793', '760', '759', '721', '756', '759', '791', '722', '757', '757', '758', '722', '720', '756', '758', '723', '758', '792']
['722', '759', '758', '756', '757', '792', '756', '723', '759', '758', '760', '791', '793', '720', '755', '721', '757', '758', '722']
['722', '758', '793', '760', '759', '756', '791', '756', '758', '757', '722', '723', '757', '755', '792', '720', '721', '759', '758']
['266', '301', '336', '301', '302', '337', '336', '301', '302', '301', '300', '299', '298', '263', '298', '299', '300', '265', '264']
['299', '301', '336', '300', '298', '264', '301', '300', '337', '263', '336', '265', '298', '299', '301', '266', '301', '302', '302']
['300', '337', '299', '264', '263', '266', '336', '301', '302', '301', '301', '298', '336', '300', '301', '298', '302', '265', '299']
['301', '301', '301', '299', '302', '265', '266', '264', '336', '337', '298', '301', '298', '299', '263', '302', '300', '336', '300']
['298', '301', '336', '337', '299', '302', '266', '265', '300', '299', '336', '301', '300', '263', '301', '302', '301', '298', '264']
['299', '301', '301', '336', '265', '298', '264', '263', '301', '299', '301', '337', '302', '300', '336', '300', '266', '302', '298']
['301', '336', '301', '302', '298', '302', '263', '300', '300', '299', '298', '265', '301', '337', '266', '336', '301', '264', '299']
['265', '301', '263', '301', '336', '302', '298', '337', '298', '299', '336', '300', '301', '302', '300', '266', '301', '299', '264']
['298', '266', '337', '301', '299', '300', '301', '336', '300', '301', '298', '302', '264', '302', '299', '263', '301', '265', '336']
['301', '337', '266', '301', '336', '300', '302', '300', '336', '302', '264', '298', '299', '301', '298', '299', '265', '301', '263']
['723', '724', '759', '724', '725', '760', '759', '758', '793', '794', '829', '830', '829', '864', '863', '828', '827', '828', '793']
['793', '758', '794', '724', '829', '724', '829', '793', '827', '828', '760', '828', '759', '830', '863', '723', '864', '725', '759']
['829', '723', '758', '830', '759', '759', '724', '828', '829', '794', '725', '724', '793', '793', '863', '760', '828', '864', '827']
['724', '829', '830', '758', '793', '827', '828', '725', '760', '724', '793', '863', '828', '794', '864', '723', '759', '829', '759']
['758', '760', '724', '863', '724', '830', '864', '829', '794', '759', '725', '828', '793', '827', '829', '793', '759', '828', '723']
['794', '724', '723', '760', '828', '793', '863', '829', '829', '864', '759', '724', '830', '827', '725', '759', '793', '758', '828']
['725', '794', '758', '793', '759', '829', '759', '827', '793', '760', '828', '723', '724', '863', '828', '724', '830', '864', '829']
['828', '864', '829', '793', '724', '724', '863', '828', '793', '760', '830', '794', '829', '759', '723', '725', '758', '759', '827']
['830', '760', '864', '724', '759', '794', '827', '725', '759', '863', '828', '724', '829', '723', '793', '758', '828', '793', '829']
['759', '828', '793', '829', '829', '723', '830', '724', '724', '827', '760', '828', '793', '794', '725', '759', '863', '864', '758']
['432', '433', '432', '433', '468', '469', '434', '435', '470', '505', '504', '503', '502', '467', '466', '467', '466', '465', '500']
['434', '502', '500', '468', '465', '467', '433', '466', '503', '467', '433', '432', '469', '466', '435', '504', '505', '432', '470']
['468', '432', '466', '465', '467', '503', '433', '466', '469', '504', '467', '505', '435', '502', '500', '432', '434', '433', '470']
['505', '465', '467', '432', '433', '433', '468', '467', '469', '470', '466', '503', '432', '435', '434', '500', '504', '466', '502']
['432', '470', '469', '504', '433', '500', '468', '466', '466', '433', '435', '502', '503', '432', '505', '465', '467', '467', '434']
['466', '468', '500', '432', '469', '470', '467', '434', '502', '504', '505', '467', '433', '432', '435', '503', '465', '466', '433']
['470', '467', '503', '432', '467', '433', '469', '435', '434', '465', '468', '504', '466', '500', '433', '502', '505', '466', '432']
['466', '500', '435', '434', '505', '502', '432', '465', '432', '466', '467', '469', '467', '468', '470', '433', '433', '504', '503']
['469', '467', '433', '465', '434', '505', '466', '502', '470', '503', '504', '466', '432', '468', '433', '500', '432', '467', '435']
['500', '467', '504', '466', '468', '466', '432', '467', '435', '465', '469', '503', '505', '433', '433', '470', '502', '432', '434']
['542', '541', '506', '507', '506', '505', '540', '505', '506', '471', '436', '437', '402', '401', '402', '401', '366', '365', '366']
['505', '436', '541', '506', '506', '366', '540', '505', '507', '542', '471', '402', '437', '401', '506', '366', '401', '402', '365']
['365', '402', '542', '505', '401', '402', '505', '506', '540', '541', '506', '366', '436', '401', '507', '437', '366', '471', '506']
['505', '507', '366', '402', '505', '506', '365', '542', '402', '436', '506', '437', '540', '401', '541', '401', '471', '506', '366']
['541', '402', '505', '471', '437', '540', '505', '365', '506', '402', '401', '506', '366', '507', '506', '436', '542', '401', '366']
['506', '366', '506', '542', '507', '505', '540', '436', '365', '366', '471', '401', '402', '402', '506', '541', '437', '505', '401']
['471', '366', '437', '402', '402', '506', '542', '365', '401', '436', '506', '505', '540', '401', '507', '505', '366', '541', '506']
['506', '471', '365', '401', '506', '437', '507', '366', '541', '506', '505', '402', '542', '366', '402', '436', '540', '505', '401']
['540', '401', '506', '541', '437', '505', '436', '365', '402', '542', '505', '471', '506', '506', '402', '507', '401', '366', '366']
['542', '402', '506', '366', '401', '540', '401', '505', '402', '507', '365', '366', '437', '471', '505', '506', '506', '541', '436']
['754', '753', '752', '753', '718', '717', '716', '751', '750', '715', '714', '749', '714', '749', '714', '679', '680', '715', '714']
['715', '679', '753', '754', '714', '749', '751', '716', '717', '750', '714', '714', '752', '718', '753', '749', '715', '680', '714']
['715', '753', '750', '714', '717', '749', '716', '718', '680', '714', '714', '751', '679', '749', '714', '753', '752', '715', '754']
['750', '718', '680', '714', '714', '749', '716', '714', '751', '753', '714', '752', '715', '753', '715', '754', '749', '717', '679']
['718', '717', '753', '714', '751', '715', '680', '714', '749', '716', '715', '753', '752', '714', '679', '750', '714', '754', '749']
['750', '752', '749', '749', '679', '753', '714', '715', '680', '714', '717', '714', '714', '751', '753', '718', '716', '754', '715']
['754', '680', '714', '717', '715', '749', '715', '714', '714', '750', '718', '752', '751', '749', '716', '714', '753', '753', '679']
['714', '715', '753', '680', '750', '679', '714', '714', '717', '714', '718', '752', '753', '715', '749', '749', '754', '751', '716']
['680', '718', '714', '752', '679', '716', '749', '717', '715', '714', '754', '753', '715', '753', '714', '750', '749', '751', '714']
['715', '679', '749', '752', '717', '715', '753', '716', '718', '750', '714', '680', '749', '753', '754', '751', '714', '714', '714']
['552', '551', '550', '515', '516', '551', '550', '585', '550', '551', '552', '553', '554', '589', '554', '589', '588', '553', '552']
['550', '552', '551', '589', '516', '553', '550', '553', '515', '552', '554', '588', '585', '550', '551', '589', '554', '552', '551']
['552', '551', '516', '515', '552', '589', '589', '550', '585', '551', '554', '552', '553', '588', '553', '551', '550', '554', '550']
['552', '552', '550', '585', '589', '551', '550', '554', '553', '552', '516', '554', '553', '588', '589', '551', '551', '515', '550']
['551', '554', '588', '589', '515', '589', '553', '551', '516', '550', '551', '553', '554', '552', '550', '585', '550', '552', '552']
['553', '588', '550', '551', '589', '589', '551', '550', '554', '552', '551', '552', '554', '550', '516', '515', '553', '552', '585']
['551', '589', '515', '588', '554', '553', '551', '551', '550', '550', '552', '516', '554', '589', '550', '552', '585', '552', '553']
['585', '552', '589', '553', '552', '589', '554', '551', '552', '551', '550', '551', '550', '550', '554', '588', '553', '515', '516']
['589', '550', '588', '554', '552', '515', '551', '550', '585', '553', '551', '516', '552', '552', '553', '554', '550', '551', '589']
['585', '516', '551', '553', '550', '554', '550', '515', '589', '554', '552', '551', '552', '589', '550', '553', '551', '552', '588']
['724', '725', '690', '725', '726', '761', '796', '831', '796', '797', '832', '833', '798', '799', '764', '799', '834', '833', '834']
['834', '797', '832', '798', '834', '764', '724', '833', '799', '761', '799', '726', '831', '796', '725', '690', '725', '833', '796']
['834', '761', '832', '833', '725', '831', '726', '799', '725', '764', '799', '798', '796', '690', '796', '834', '833', '797', '724']
['797', '799', '796', '799', '761', '725', '726', '798', '831', '796', '724', '832', '690', '833', '725', '764', '834', '834', '833']
['833', '725', '799', '799', '764', '833', '834', '834', '724', '761', '725', '726', '798', '796', '796', '690', '832', '797', '831']
['798', '833', '761', '833', '725', '764', '834', '724', '834', '799', '799', '796', '725', '726', '690', '797', '831', '796', '832']
['799', '832', '761', '725', '834', '726', '797', '799', '796', '798', '834', '831', '724', '796', '725', '833', '690', '764', '833']
['833', '797', '834', '831', '690', '832', '834', '798', '796', '799', '725', '725', '796', '799', '724', '764', '761', '726', '833']
['690', '724', '725', '834', '796', '833', '831', '725', '798', '833', '799', '799', '726', '796', '834', '797', '761', '832', '764']
['724', '796', '725', '834', '799', '832', '690', '761', '797', '833', '798', '796', '831', '799', '764', '834', '833', '726', '725']
['642', '677', '642', '607', '572', '607', '606', '571', '570', '569', '534', '499', '464', '465', '466', '501', '502', '503', '504']
['465', '464', '570', '502', '504', '503', '499', '607', '642', '501', '572', '466', '607', '569', '571', '677', '534', '606', '642']
['502', '464', '504', '606', '501', '499', '569', '466', '465', '642', '570', '607', '642', '677', '607', '572', '534', '571', '503']
['499', '606', '502', '607', '501', '677', '572', '465', '503', '534', '642', '571', '464', '569', '607', '642', '504', '570', '466']
['503', '499', '465', '642', '606', '501', '642', '502', '607', '466', '572', '677', '534', '504', '571', '569', '570', '464', '607']
['571', '607', '501', '569', '677', '607', '499', '502', '503', '642', '570', '466', '642', '464', '465', '606', '504', '572', '534']
['677', '642', '465', '466', '499', '607', '571', '464', '572', '569', '501', '503', '606', '504', '570', '502', '534', '642', '607']
['499', '606', '607', '642', '464', '503', '502', '465', '572', '607', '570', '534', '569', '642', '504', '677', '501', '466', '571']
['607', '501', '677', '466', '465', '642', '572', '504', '499', '502', '570', '571', '534', '642', '607', '569', '606', '464', '503']
['572', '503', '571', '569', '504', '464', '499', '642', '501', '607', '465', '642', '502', '570', '534', '606', '677', '466', '607']
['724', '759', '760', '759', '760', '759', '758', '757', '756', '757', '758', '723', '724', '723', '722', '757', '722', '687', '686']
['724', '760', '686', '756', '723', '759', '757', '724', '759', '757', '722', '758', '759', '758', '760', '722', '757', '687', '723']
['723', '724', '760', '757', '758', '722', '759', '757', '686', '724', '760', '759', '758', '757', '756', '723', '722', '759', '687']
['757', '723', '722', '760', '758', '760', '687', '759', '756', '758', '757', '723', '757', '759', '722', '724', '686', '724', '759']
['722', '757', '723', '759', '760', '723', '758', '687', '757', '724', '756', '722', '686', '724', '760', '758', '757', '759', '759']
['760', '757', '686', '687', '760', '722', '757', '759', '756', '759', '722', '724', '757', '723', '724', '723', '759', '758', '758']
['756', '687', '760', '722', '759', '757', '758', '686', '757', '724', '757', '759', '758', '759', '760', '723', '724', '723', '722']
['723', '723', '757', '756', '757', '760', '758', '722', '760', '724', '759', '722', '759', '757', '686', '759', '758', '724', '687']
['757', '724', '686', '759', '758', '760', '722', '758', '760', '723', '723', '756', '687', '722', '724', '759', '757', '757', '759']
['687', '760', '757', '756', '759', '722', '758', '723', '686', '757', '760', '722', '759', '724', '758', '757', '759', '723', '724']
['326', '291', '290', '289', '290', '255', '256', '221', '186', '187', '222', '223', '222', '221', '220', '219', '220', '221', '186']
['187', '186', '326', '289', '290', '220', '222', '223', '291', '221', '186', '220', '255', '221', '256', '222', '290', '221', '219']
['326', '219', '289', '221', '187', '220', '223', '256', '220', '221', '290', '222', '186', '186', '222', '221', '255', '290', '291']
['186', '221', '223', '255', '290', '289', '222', '222', '291', '290', '256', '220', '221', '326', '219', '187', '220', '186', '221']
['222', '221', '255', '256', '221', '186', '221', '326', '186', '220', '223', '222', '187', '289', '219', '290', '290', '220', '291']
['291', '221', '221', '222', '219', '220', '223', '326', '221', '290', '220', '222', '186', '289', '255', '187', '290', '256', '186']
['290', '291', '222', '221', '186', '326', '220', '256', '219', '186', '289', '222', '221', '223', '187', '220', '221', '290', '255']
['221', '290', '222', '186', '222', '221', '290', '291', '255', '289', '326', '219', '187', '221', '220', '223', '186', '256', '220']
['291', '221', '186', '223', '290', '290', '221', '222', '326', '220', '222', '255', '256', '220', '289', '219', '186', '221', '187']
['256', '222', '289', '290', '221', '186', '291', '221', '186', '221', '220', '223', '220', '255', '222', '219', '290', '187', '326']
['796', '797', '832', '867', '902', '867', '866', '901', '936', '935', '936', '935', '934', '933', '934', '933', '934', '899', '900']
['934', '935', '797', '900', '933', '936', '832', '899', '934', '901', '935', '934', '796', '933', '902', '867', '936', '866', '867']
['832', '933', '934', '935', '797', '935', '866', '900', '934', '936', '867', '899', '934', '867', '901', '933', '796', '936', '902']
['933', '796', '933', '902', '934', '900', '934', '899', '936', '867', '867', '901', '934', '935', '936', '797', '935', '866', '832']
['934', '832', '935', '899', '901', '934', '867', '796', '797', '902', '933', '866', '936', '934', '936', '900', '867', '935', '933']
['797', '902', '866', '936', '935', '934', '832', '867', '900', '899', '936', '934', '935', '796', '934', '901', '933', '867', '933']
['901', '900', '933', '934', '936', '899', '935', '934', '867', '867', '936', '832', '934', '797', '935', '933', '866', '796', '902']
['866', '832', '935', '934', '797', '901', '936', '934', '935', '933', '867', '899', '902', '900', '933', '936', '796', '934', '867']
['933', '797', '867', '900', '935', '902', '936', '934', '866', '934', '934', '832', '933', '796', '935', '867', '901', '936', '899']
['936', '796', '933', '866', '934', '899', '900', '936', '832', '934', '935', '935', '933', '867', '901', '867', '797', '902', '934']
['368', '367', '402', '437', '402', '437', '436', '437', '438', '473', '438', '437', '436', '471', '472', '473', '508', '473', '474']
['473', '472', '436', '473', '437', '367', '437', '438', '402', '437', '437', '471', '474', '436', '438', '508', '402', '368', '473']
['473', '508', '473', '472', '436', '437', '438', '367', '437', '474', '471', '437', '473', '437', '436', '368', '402', '402', '438']
['436', '472', '402', '471', '474', '473', '437', '437', '436', '437', '437', '438', '473', '473', '402', '367', '508', '368', '438']
['437', '438', '437', '402', '473', '473', '508', '437', '474', '471', '367', '402', '368', '438', '473', '472', '436', '437', '436']
['474', '368', '508', '402', '437', '436', '473', '473', '473', '438', '437', '436', '367', '437', '438', '437', '471', '472', '402']
['438', '472', '436', '437', '437', '402', '437', '471', '437', '438', '368', '436', '474', '367', '473', '508', '402', '473', '473']
['473', '367', '402', '402', '368', '474', '472', '437', '436', '508', '473', '437', '438', '437', '471', '436', '438', '473', '437']
['438', '437', '474', '437', '402', '472', '473', '368', '437', '508', '402', '438', '436', '437', '473', '367', '436', '473', '471']
['508', '473', '437', '402', '474', '437', '437', '436', '437', '438', '367', '471', '473', '472', '436', '402', '473', '368', '438']
['755', '756', '755', '754', '789', '824', '823', '822', '823', '824', '825', '826', '825', '826', '861', '860', '825', '824', '825']
['823', '826', '824', '755', '825', '825', '756', '824', '826', '824', '754', '789', '860', '861', '823', '755', '825', '825', '822']
['825', '755', '822', '754', '755', '826', '826', '823', '825', '824', '789', '860', '861', '823', '824', '825', '824', '825', '756']
['789', '825', '826', '823', '826', '756', '822', '860', '861', '824', '825', '824', '825', '825', '823', '824', '755', '754', '755']
['825', '824', '822', '826', '861', '823', '755', '789', '754', '755', '824', '825', '860', '825', '824', '823', '826', '825', '756']
['824', '823', '825', '860', '825', '826', '826', '754', '861', '789', '823', '825', '756', '755', '755', '822', '825', '824', '824']
['823', '823', '824', '826', '789', '860', '861', '825', '755', '826', '754', '825', '822', '824', '825', '824', '825', '756', '755']
['754', '824', '825', '825', '822', '861', '755', '826', '756', '823', '826', '823', '789', '824', '860', '824', '825', '825', '755']
['823', '861', '824', '825', '825', '825', '826', '826', '755', '860', '789', '824', '822', '756', '754', '823', '825', '755', '824']
['825', '789', '825', '824', '826', '756', '825', '822', '826', '861', '823', '823', '824', '755', '755', '825', '860', '754', '824']
['723', '688', '687', '688', '723', '722', '721', '686', '687', '722', '723', '724', '723', '758', '757', '758', '757', '756', '755']
['722', '758', '721', '723', '757', '723', '688', '758', '687', '723', '688', '722', '755', '723', '724', '686', '687', '756', '757']
['723', '687', '756', '755', '721', '722', '758', '757', '757', '723', '723', '758', '723', '722', '687', '688', '686', '688', '724']
['687', '721', '755', '724', '687', '723', '757', '722', '723', '757', '756', '688', '686', '758', '723', '722', '723', '688', '758']
['688', '757', '721', '723', '724', '756', '755', '723', '758', '722', '757', '686', '687', '687', '723', '688', '723', '722', '758']
['687', '721', '723', '686', '722', '723', '757', '758', '687', '758', '688', '757', '722', '755', '688', '724', '756', '723', '723']
['722', '757', '757', '755', '687', '688', '723', '686', '756', '758', '758', '688', '721', '723', '724', '722', '723', '723', '687']
['686', '722', '688', '723', '687', '723', '758', '724', '687', '723', '758', '722', '757', '688', '757', '755', '721', '723', '756']
['758', '722', '757', '687', '724', '688', '723', '723', '721', '723', '722', '688', '755', '686', '757', '687', '758', '756', '723']
['758', '756', '723', '724', '757', '688', '723', '686', '723', '687', '722', '687', '722', '755', '757', '758', '721', '723', '688']
['685', '684', '719', '754', '753', '788', '753', '754', '753', '754', '719', '684', '719', '754', '719', '720', '755', '754', '753']
['754', '754', '754', '753', '755', '719', '720', '685', '788', '719', '754', '684', '753', '719', '753', '719', '753', '684', '754']
['754', '754', '719', '685', '788', '719', '684', '753', '684', '754', '754', '753', '753', '754', '720', '753', '719', '719', '755']
['754', '754', '753', '755', '719', '719', '684', '753', '754', '684', '753', '788', '720', '685', '754', '719', '754', '753', '719']
['753', '719', '788', '754', '754', '753', '719', '684', '684', '685', '753', '754', '719', '719', '754', '720', '754', '753', '755']
['719', '684', '753', '754', '684', '755', '685', '719', '753', '788', '753', '719', '719', '754', '754', '720', '753', '754', '754']
['684', '753', '719', '788', '754', '754', '754', '754', '753', '754', '720', '755', '753', '719', '685', '753', '719', '684', '719']
['755', '719', '720', '753', '754', '754', '684', '754', '788', '753', '719', '685', '754', '719', '719', '753', '684', '753', '754']
['719', '684', '755', '719', '754', '753', '754', '788', '753', '719', '684', '753', '753', '685', '719', '754', '754', '754', '720']
['754', '754', '754', '755', '719', '684', '754', '753', '720', '684', '719', '753', '719', '754', '685', '719', '788', '753', '753']
['366', '365', '364', '363', '398', '433', '398', '399', '434', '469', '468', '433', '398', '397', '396', '395', '430', '429', '394']
['433', '429', '394', '395', '468', '365', '469', '364', '397', '430', '433', '434', '366', '398', '399', '396', '398', '363', '398']
['469', '468', '398', '399', '398', '429', '433', '363', '365', '433', '398', '394', '366', '434', '430', '396', '364', '395', '397']
['434', '363', '398', '398', '398', '430', '396', '394', '468', '366', '399', '364', '433', '429', '395', '397', '469', '365', '433']
['429', '363', '366', '469', '398', '398', '433', '394', '395', '364', '396', '430', '468', '398', '434', '365', '433', '399', '397']
['398', '364', '398', '430', '396', '397', '433', '394', '468', '434', '429', '366', '363', '399', '398', '433', '469', '395', '365']
['397', '398', '430', '469', '365', '433', '366', '363', '399', '396', '398', '434', '398', '364', '433', '394', '468', '395', '429']
['399', '394', '429', '364', '363', '434', '365', '430', '433', '398', '397', '433', '396', '468', '398', '398', '395', '469', '366']
['398', '364', '365', '430', '363', '399', '395', '434', '394', '366', '429', '468', '397', '396', '398', '433', '469', '398', '433']
['398', '433', '469', '433', '397', '363', '396', '364', '398', '434', '430', '429', '395', '399', '468', '365', '366', '398', '394']
['300', '301', '302', '267', '268', '303', '268', '269', '270', '305', '304', '269', '268', '269', '270', '269', '270', '269', '268']
['303', '304', '270', '269', '269', '268', '270', '305', '269', '300', '268', '270', '268', '301', '302', '268', '269', '269', '267']
['268', '305', '270', '268', '304', '269', '300', '302', '301', '270', '303', '268', '269', '269', '269', '268', '267', '270', '269']
['269', '269', '302', '268', '301', '268', '270', '300', '303', '270', '304', '268', '267', '269', '270', '269', '305', '269', '268']
['301', '268', '300', '305', '269', '268', '269', '268', '269', '303', '269', '304', '269', '270', '270', '270', '267', '268', '302']
['267', '268', '303', '268', '270', '269', '269', '305', '269', '269', '301', '269', '270', '302', '268', '300', '304', '270', '268']
['304', '269', '268', '269', '270', '268', '269', '305', '300', '268', '302', '270', '267', '270', '303', '301', '269', '269', '268']
['303', '268', '267', '270', '305', '270', '300', '269', '269', '269', '270', '304', '269', '269', '268', '301', '302', '268', '268']
['268', '268', '303', '302', '301', '304', '305', '270', '270', '267', '268', '268', '300', '269', '269', '269', '269', '270', '269']
['300', '270', '304', '267', '269', '269', '303', '268', '268', '270', '269', '302', '269', '268', '270', '269', '305', '268', '301']
['541', '540', '575', '576', '575', '576', '611', '646', '647', '612', '611', '646', '645', '680', '681', '646', '645', '644', '679']
['645', '647', '575', '680', '645', '681', '679', '576', '612', '646', '611', '575', '540', '644', '576', '646', '646', '611', '541']
['541', '679', '680', '646', '575', '540', '576', '644', '645', '645', '575', '647', '646', '576', '646', '681', '611', '611', '612']
['576', '612', '681', '646', '540', '645', '644', '646', '576', '679', '645', '541', '646', '611', '575', '611', '647', '575', '680']
['576', '611', '680', '612', '575', '576', '681', '646', '575', '541', '646', '644', '647', '611', '645', '646', '679', '645', '540']
['611', '647', '646', '611', '575', '645', '646', '644', '576', '646', '681', '645', '540', '575', '576', '679', '612', '680', '541']
['612', '540', '646', '576', '646', '575', '645', '646', '647', '611', '576', '611', '644', '679', '680', '575', '645', '541', '681']
['644', '681', '611', '679', '540', '645', '645', '680', '646', '646', '575', '576', '647', '541', '611', '575', '646', '576', '612']
['612', '647', '679', '645', '576', '680', '576', '646', '611', '646', '575', '681', '541', '644', '611', '646', '575', '645', '540']
['680', '646', '575', '646', '645', '647', '679', '611', '611', '645', '576', '576', '612', '681', '575', '644', '540', '646', '541']
['535', '570', '605', '570', '571', '572', '573', '608', '643', '608', '609', '644', '645', '680', '715', '714', '749', '750', '749']
['749', '570', '605', '643', '714', '608', '750', '570', '535', '572', '609', '608', '644', '749', '715', '680', '573', '571', '645']
['608', '680', '645', '609', '715', '608', '749', '573', '570', '570', '714', '571', '644', '572', '750', '749', '605', '535', '643']
['714', '749', '715', '571', '570', '570', '750', '573', '645', '644', '609', '572', '680', '605', '608', '535', '749', '643', '608']
['645', '573', '608', '750', '749', '535', '715', '570', '571', '643', '605', '570', '572', '644', '609', '749', '714', '680', '608']
['570', '605', '535', '570', '645', '750', '714', '572', '680', '749', '608', '644', '749', '609', '571', '608', '715', '643', '573']
['715', '570', '643', '749', '572', '750', '608', '749', '535', '680', '573', '570', '644', '608', '609', '714', '645', '571', '605']
['572', '609', '749', '535', '570', '680', '645', '570', '571', '643', '608', '750', '605', '608', '644', '749', '714', '715', '573']
['645', '605', '608', '644', '680', '749', '643', '714', '715', '570', '571', '609', '573', '572', '535', '608', '749', '750', '570']
['573', '750', '608', '714', '570', '571', '749', '643', '680', '535', '645', '609', '608', '715', '749', '605', '644', '570', '572']
['404', '369', '404', '369', '334', '369', '368', '367', '402', '437', '402', '403', '404', '405', '440', '405', '406', '405', '440']
['405', '405', '368', '369', '437', '404', '440', '404', '403', '402', '367', '369', '404', '405', '406', '402', '440', '334', '369']
['367', '368', '402', '369', '369', '369', '404', '403', '405', '406', '440', '405', '334', '402', '405', '404', '437', '440', '404']
['369', '402', '404', '440', '403', '334', '402', '405', '437', '406', '405', '440', '404', '404', '367', '368', '405', '369', '369']
['368', '334', '440', '405', '440', '369', '406', '404', '403', '405', '402', '404', '405', '404', '367', '369', '402', '369', '437']
['334', '369', '369', '440', '406', '440', '437', '405', '405', '367', '404', '369', '402', '404', '402', '368', '404', '403', '405']
['404', '404', '369', '437', '369', '369', '405', '367', '402', '404', '405', '440', '405', '402', '440', '406', '368', '403', '334']
['440', '334', '404', '405', '369', '368', '402', '403', '369', '406', '367', '405', '404', '405', '402', '369', '440', '437', '404']
['334', '369', '406', '402', '404', '404', '367', '368', '369', '404', '369', '402', '405', '440', '440', '405', '405', '437', '403']
['334', '403', '405', '369', '440', '405', '402', '404', '404', '369', '404', '405', '437', '368', '406', '367', '369', '440', '402']
['795', '830', '831', '866', '867', '868', '903', '904', '939', '940', '941', '942', '907', '942', '907', '906', '871', '906', '941']
['871', '795', '941', '867', '866', '904', '907', '942', '942', '868', '830', '940', '906', '903', '831', '907', '939', '906', '941']
['867', '940', '939', '906', '904', '907', '871', '942', '868', '942', '941', '866', '941', '795', '830', '906', '831', '903', '907']
['868', '941', '831', '940', '795', '871', '942', '867', '941', '907', '907', '906', '906', '866', '939', '904', '903', '830', '942']
['830', '941', '941', '907', '939', '942', '904', '868', '940', '866', '942', '907', '903', '795', '906', '906', '871', '831', '867']
['830', '907', '903', '868', '866', '871', '904', '831', '906', '942', '867', '942', '795', '906', '941', '941', '940', '907', '939']
