['2050', '2085', '2086', '2085', '2086', '2087', '2088', '2087', '2088', '2089', '2054', '2055', '2054', '2053', '2054', '2089', '2090', '2055', '2054', '2019']
['1844', '1875', '1879', '1880', '1880', '1843', '1877', '1880', '1843', '1915', '1910', '1843', '1878', '1909', '1881', '1879', '1878', '1876', '1878', '1916']
['1880', '1876', '1844', '1878', '1916', '1875', '1880', '1843', '1877', '1880', '1915', '1879', '1909', '1878', '1843', '1910', '1879', '1881', '1878', '1843']
['1910', '1915', '1909', '1843', '1878', '1880', '1875', '1844', '1877', '1878', '1878', '1843', '1843', '1879', '1879', '1880', '1880', '1916', '1881', '1876']
['1853', '1852', '1887', '1888', '1923', '1922', '1923', '1958', '1923', '1922', '1921', '1920', '1919', '1920', '1921', '1920', '1885', '1850', '1885', '1850']
['1850', '1922', '1920', '1853', '1920', '1923', '1958', '1852', '1921', '1885', '1921', '1923', '1850', '1920', '1885', '1919', '1922', '1888', '1923', '1887']
['1919', '1853', '1921', '1922', '1922', '1921', '1923', '1850', '1888', '1920', '1885', '1923', '1852', '1958', '1923', '1920', '1885', '1887', '1850', '1920']
['1920', '1888', '1885', '1920', '1923', '1922', '1923', '1923', '1887', '1919', '1885', '1852', '1921', '1921', '1850', '1922', '1853', '1920', '1958', '1850']
['1921', '1919', '1852', '1885', '1920', '1888', '1853', '1885', '1850', '1923', '1922', '1958', '1920', '1850', '1923', '1923', '1887', '1920', '1922', '1921']
['1920', '1923', '1850', '1885', '1923', '1958', '1888', '1921', '1853', '1923', '1920', '1920', '1885', '1887', '1850', '1919', '1852', '1922', '1922', '1921']
['1919', '1850', '1885', '1922', '1920', '1920', '1852', '1888', '1921', '1850', '1920', '1887', '1885', '1923', '1923', '1958', '1853', '1921', '1923', '1922']
['1922', '1920', '1920', '1923', '1888', '1923', '1921', '1887', '1850', '1853', '1885', '1923', '1921', '1850', '1852', '1885', '1920', '1919', '1958', '1922']
['1923', '1921', '1922', '1922', '1850', '1885', '1887', '1920', '1885', '1888', '1919', '1958', '1920', '1921', '1923', '1923', '1853', '1852', '1920', '1850']
['1919', '1853', '1920', '1923', '1885', '1921', '1920', '1920', '1958', '1850', '1888', '1922', '1850', '1852', '1923', '1885', '1923', '1922', '1887', '1921']
['2010', '2011', '2046', '2047', '2012', '2047', '2082', '2117', '2152', '2151', '2186', '2185', '2220', '2221', '2186', '2187', '2222', '2257', '2256', '2255']
['2255', '2185', '2012', '2186', '2010', '2222', '2152', '2011', '2082', '2117', '2047', '2257', '2046', '2151', '2220', '2047', '2256', '2221', '2187', '2186']
['2220', '2046', '2221', '2256', '2047', '2011', '2047', '2082', '2187', '2222', '2012', '2185', '2010', '2255', '2186', '2117', '2152', '2151', '2186', '2257']
['2222', '2117', '2221', '2256', '2010', '2187', '2152', '2011', '2185', '2220', '2012', '2186', '2186', '2047', '2151', '2257', '2047', '2046', '2255', '2082']
['2152', '2187', '2047', '2222', '2047', '2011', '2186', '2185', '2220', '2186', '2151', '2010', '2046', '2256', '2117', '2221', '2255', '2012', '2082', '2257']
['2220', '2152', '2187', '2186', '2012', '2186', '2255', '2047', '2222', '2046', '2256', '2011', '2047', '2257', '2117', '2185', '2221', '2082', '2151', '2010']
['2255', '2082', '2185', '2186', '2187', '2257', '2186', '2046', '2117', '2256', '2152', '2221', '2047', '2047', '2151', '2222', '2220', '2011', '2012', '2010']
['2187', '2185', '2255', '2082', '2012', '2257', '2222', '2010', '2011', '2186', '2256', '2047', '2046', '2047', '2186', '2220', '2151', '2152', '2117', '2221']
['2047', '2011', '2256', '2151', '2187', '2257', '2186', '2220', '2047', '2255', '2185', '2046', '2012', '2152', '2186', '2117', '2082', '2222', '2010', '2221']
['2186', '2221', '2255', '2256', '2011', '2222', '2117', '2010', '2187', '2047', '2047', '2257', '2152', '2151', '2046', '2082', '2220', '2185', '2186', '2012']
['1887', '1886', '1885', '1920', '1921', '1922', '1921', '1956', '1957', '1922', '1923', '1922', '1923', '1958', '1993', '1958', '1957', '1958', '1957', '1992']
['1956', '1922', '1958', '1887', '1885', '1923', '1921', '1957', '1957', '1957', '1958', '1922', '1923', '1886', '1920', '1958', '1922', '1992', '1921', '1993']
['1922', '1993', '1922', '1992', '1921', '1956', '1887', '1957', '1885', '1923', '1958', '1886', '1958', '1923', '1957', '1922', '1920', '1958', '1921', '1957']
['1957', '1887', '1958', '1921', '1922', '1993', '1922', '1957', '1956', '1958', '1923', '1958', '1922', '1920', '1957', '1885', '1886', '1992', '1921', '1923']
['1957', '1921', '1956', '1958', '1885', '1958', '1886', '1992', '1993', '1923', '1922', '1958', '1923', '1922', '1920', '1921', '1957', '1957', '1887', '1922']
['1993', '1922', '1958', '1887', '1922', '1957', '1958', '1922', '1957', '1921', '1885', '1956', '1920', '1923', '1921', '1886', '1992', '1958', '1923', '1957']
['1921', '1885', '1886', '1923', '1922', '1922', '1956', '1993', '1957', '1957', '1921', '1992', '1958', '1923', '1922', '1958', '1920', '1957', '1887', '1958']
['1886', '1958', '1993', '1957', '1920', '1992', '1957', '1957', '1923', '1956', '1921', '1958', '1887', '1922', '1922', '1923', '1958', '1885', '1921', '1922']
['1957', '1992', '1886', '1923', '1922', '1922', '1957', '1957', '1887', '1921', '1885', '1993', '1921', '1920', '1923', '1958', '1958', '1922', '1958', '1956']
['1923', '1956', '1886', '1957', '1920', '1921', '1992', '1921', '1922', '1922', '1958', '1957', '1887', '1958', '1922', '1923', '1993', '1958', '1957', '1885']
['1867', '1866', '1901', '1902', '1901', '1936', '1901', '1936', '1937', '1938', '1939', '1974', '1939', '1974', '1939', '1974', '1973', '1972', '1973', '2008']
['1901', '1939', '1937', '1901', '1901', '1939', '2008', '1973', '1866', '1936', '1867', '1939', '1902', '1974', '1974', '1936', '1973', '1938', '1972', '1974']
['1974', '1901', '1901', '1973', '1939', '1974', '1936', '1938', '1902', '1937', '1974', '1867', '1901', '1972', '2008', '1939', '1939', '1866', '1936', '1973']
['1867', '1939', '1901', '1974', '1866', '1974', '1937', '1938', '1973', '1901', '1974', '1936', '1939', '1939', '1972', '1901', '1936', '2008', '1973', '1902']
['1939', '1936', '1973', '1866', '2008', '1901', '1901', '1974', '1939', '1974', '1937', '1972', '1939', '1867', '1974', '1902', '1938', '1973', '1901', '1936']
['1974', '1974', '1901', '1901', '1973', '1938', '1973', '2008', '1939', '1866', '1867', '1974', '1936', '1937', '1972', '1902', '1939', '1939', '1901', '1936']
['1973', '1939', '1939', '1938', '1936', '1901', '1937', '1901', '1939', '2008', '1972', '1974', '1867', '1974', '1902', '1901', '1936', '1973', '1974', '1866']
['1939', '1936', '1901', '1937', '2008', '1938', '1866', '1901', '1974', '1973', '1974', '1974', '1936', '1902', '1939', '1973', '1972', '1867', '1939', '1901']
['1867', '1937', '1901', '2008', '1938', '1972', '1936', '1901', '1866', '1939', '1974', '1974', '1939', '1901', '1973', '1936', '1939', '1973', '1902', '1974']
['1867', '1973', '1937', '1901', '1973', '1901', '1936', '1939', '1939', '1974', '1974', '2008', '1938', '1901', '1974', '1972', '1939', '1936', '1866', '1902']
['1981', '1980', '1945', '1980', '1979', '1978', '2013', '1978', '1943', '1942', '1977', '1978', '2013', '2014', '2049', '2014', '2049', '2084', '2119', '2120']
['2049', '2013', '2120', '2013', '1980', '2084', '1978', '1980', '2014', '1981', '1943', '1942', '1978', '1979', '2119', '2049', '1945', '1977', '2014', '1978']
['1980', '2013', '1979', '1978', '1978', '2014', '2049', '2014', '1978', '2049', '2119', '1981', '1977', '1945', '1980', '1943', '2120', '2013', '1942', '2084']
['2014', '2014', '2049', '1945', '2049', '1977', '1980', '2084', '1978', '2120', '1979', '1943', '1978', '1942', '1981', '1980', '1978', '2013', '2119', '2013']
['2014', '2120', '1979', '1978', '1981', '2013', '2119', '1943', '2049', '2014', '2049', '2013', '1980', '1980', '1942', '1978', '2084', '1978', '1945', '1977']
['2049', '2120', '1978', '1980', '1977', '1978', '1945', '1942', '2013', '2014', '2049', '2013', '1981', '2084', '2119', '2014', '1979', '1980', '1943', '1978']
['1945', '1980', '1978', '1979', '2049', '1943', '2014', '2013', '1980', '1942', '1981', '2084', '1978', '1978', '2119', '2014', '2013', '1977', '2120', '2049']
['2120', '1980', '2119', '1945', '1977', '1978', '1943', '1979', '2084', '1942', '2013', '1980', '2014', '2013', '2014', '1981', '2049', '1978', '1978', '2049']
['1981', '2120', '1978', '1978', '1942', '2119', '2084', '1943', '2049', '1980', '2013', '1945', '2013', '1978', '1979', '2014', '2014', '1980', '1977', '2049']
['1979', '2014', '1945', '1942', '2013', '2084', '1977', '2013', '1943', '1981', '1978', '1980', '1980', '2014', '1978', '2049', '2120', '2119', '2049', '1978']
['1875', '1874', '1873', '1908', '1943', '1908', '1943', '1942', '1943', '1978', '1979', '1978', '1979', '2014', '2013', '2012', '2013', '2012', '1977', '1976']
['1943', '1875', '1978', '1978', '1979', '2014', '1979', '1976', '1977', '2012', '1943', '1874', '2013', '1908', '1942', '1873', '2013', '2012', '1943', '1908']
['1978', '2014', '1873', '2012', '1978', '1908', '1942', '1875', '1943', '1979', '2013', '1908', '2013', '1979', '2012', '1977', '1976', '1874', '1943', '1943']
['1979', '1942', '2013', '1943', '1978', '2012', '1978', '1977', '1976', '2013', '1943', '1873', '1943', '1979', '2014', '1874', '1875', '1908', '2012', '1908']
['2013', '1978', '2014', '1873', '2012', '1943', '1976', '1979', '1942', '2013', '2012', '1908', '1908', '1943', '1977', '1979', '1978', '1874', '1875', '1943']
['1942', '1943', '1875', '1943', '1979', '2013', '1943', '1978', '1978', '2013', '1979', '1976', '2012', '2012', '2014', '1908', '1908', '1874', '1977', '1873']
['1874', '1977', '1943', '1875', '1873', '1943', '2013', '1979', '1978', '1979', '2014', '1908', '1908', '1942', '1976', '1943', '2012', '2012', '1978', '2013']
['1978', '2013', '1873', '2014', '1908', '1979', '2012', '1978', '1874', '1977', '1943', '1908', '1943', '1942', '2012', '1875', '1976', '1943', '1979', '2013']
['1908', '1976', '1943', '1978', '1943', '1873', '1943', '1874', '1942', '1875', '2013', '1908', '2013', '1977', '2012', '1978', '1979', '2012', '2014', '1979']
['1979', '1874', '1943', '1978', '2013', '1943', '1976', '2012', '1873', '1908', '1978', '1908', '1942', '1979', '1977', '2013', '1875', '2014', '1943', '2012']
['1938', '1903', '1938', '1903', '1938', '1973', '2008', '1973', '1974', '1973', '1974', '1973', '1938', '1903', '1938', '1903', '1938', '1903', '1904', '1939']
['1903', '1939', '1938', '2008', '1973', '1938', '1973', '1938', '1974', '1903', '1903', '1903', '1973', '1938', '1973', '1938', '1903', '1938', '1904', '1974']
['1973', '1973', '2008', '1938', '1973', '1903', '1903', '1938', '1973', '1938', '1974', '1974', '1938', '1904', '1938', '1903', '1903', '1903', '1938', '1939']
['1903', '1938', '1973', '1974', '1938', '1903', '1973', '1903', '1938', '1938', '2008', '1903', '1938', '1974', '1939', '1973', '1938', '1904', '1973', '1903']
['1938', '1903', '1974', '1973', '1938', '1938', '1973', '1903', '1903', '1974', '2008', '1903', '1939', '1904', '1938', '1903', '1973', '1973', '1938', '1938']
['1938', '1938', '1974', '1938', '1973', '1938', '1973', '2008', '1973', '1903', '1938', '1904', '1903', '1903', '1974', '1903', '1973', '1939', '1938', '1903']
['1938', '1938', '1938', '1938', '1903', '1903', '1903', '1973', '1903', '1938', '1904', '2008', '1938', '1973', '1973', '1973', '1903', '1974', '1974', '1939']
['1938', '1903', '1903', '1903', '1938', '1973', '2008', '1938', '1938', '1903', '1973', '1973', '1973', '1974', '1903', '1938', '1939', '1974', '1904', '1938']
['1938', '1904', '1938', '1974', '1939', '2008', '1973', '1903', '1938', '1938', '1973', '1974', '1903', '1973', '1903', '1903', '1973', '1903', '1938', '1938']
['1939', '1904', '1938', '1938', '1938', '1903', '1903', '1938', '1903', '2008', '1938', '1974', '1973', '1973', '1973', '1938', '1974', '1973', '1903', '1903']
['2119', '2154', '2189', '2190', '2225', '2260', '2295', '2294', '2293', '2294', '2293', '2328', '2329', '2364', '2399', '2434', '2433', '2432', '2397', '2396']
['2329', '2260', '2397', '2328', '2399', '2396', '2364', '2189', '2294', '2433', '2295', '2432', '2293', '2434', '2119', '2190', '2293', '2294', '2154', '2225']
['2396', '2434', '2260', '2293', '2189', '2154', '2294', '2119', '2225', '2397', '2329', '2399', '2293', '2190', '2432', '2364', '2328', '2295', '2294', '2433']
['2397', '2329', '2294', '2432', '2433', '2293', '2294', '2328', '2396', '2364', '2293', '2225', '2260', '2154', '2399', '2434', '2189', '2295', '2190', '2119']
['2293', '2189', '2293', '2225', '2328', '2154', '2399', '2434', '2396', '2295', '2294', '2190', '2260', '2432', '2433', '2119', '2329', '2364', '2397', '2294']
['2190', '2293', '2399', '2397', '2433', '2260', '2432', '2294', '2119', '2329', '2225', '2396', '2328', '2364', '2294', '2154', '2295', '2434', '2293', '2189']
['2432', '2295', '2397', '2293', '2119', '2293', '2328', '2396', '2364', '2189', '2329', '2399', '2294', '2433', '2434', '2260', '2190', '2225', '2154', '2294']
['2293', '2434', '2397', '2225', '2119', '2295', '2260', '2294', '2190', '2399', '2364', '2328', '2294', '2329', '2189', '2432', '2396', '2433', '2293', '2154']
['2434', '2293', '2396', '2154', '2329', '2328', '2432', '2190', '2397', '2295', '2189', '2119', '2364', '2433', '2260', '2293', '2399', '2294', '2294', '2225']
['2225', '2397', '2293', '2399', '2189', '2434', '2154', '2294', '2260', '2119', '2329', '2433', '2294', '2293', '2295', '2364', '2432', '2396', '2328', '2190']
['1979', '2014', '2013', '2012', '2011', '2010', '2009', '2008', '2009', '1974', '1975', '1976', '1977', '1942', '1977', '1976', '1977', '1942', '1977', '2012']
['1977', '2008', '2014', '1977', '1942', '2009', '1974', '2012', '1977', '1979', '1975', '2010', '2011', '2009', '1977', '1976', '2013', '2012', '1942', '1976']
['1977', '2014', '1979', '1976', '2013', '1977', '1977', '1942', '1975', '1977', '1942', '1974', '2009', '1976', '2011', '2009', '2012', '2008', '2012', '2010']
['2012', '1974', '1977', '1977', '2009', '2012', '1976', '1979', '1976', '2010', '1977', '1977', '2013', '2008', '2009', '1942', '2014', '1975', '1942', '2011']
['1942', '1977', '1975', '2013', '2009', '1976', '2014', '1979', '2011', '1974', '2009', '2008', '1977', '2010', '2012', '2012', '1977', '1942', '1977', '1976']
['1977', '2014', '1979', '1975', '2013', '1977', '2012', '1976', '1942', '2009', '1942', '2011', '1976', '2012', '1977', '2008', '2009', '1974', '2010', '1977']
['1977', '1976', '2008', '1942', '1975', '1974', '1942', '1979', '2012', '1976', '1977', '2013', '2009', '1977', '2012', '2014', '2011', '2010', '2009', '1977']
['1942', '1975', '2008', '1976', '1977', '2009', '2013', '2012', '2010', '1942', '1977', '2012', '1976', '1977', '2014', '1977', '1974', '1979', '2009', '2011']
['2012', '1974', '2008', '2012', '1977', '2009', '2010', '1979', '1977', '1977', '1976', '1942', '1975', '1977', '2013', '2009', '2011', '1942', '1976', '2014']
['2012', '2011', '2009', '1976', '1942', '1942', '2010', '1977', '1976', '2009', '1975', '1977', '1977', '2013', '1979', '1974', '2008', '2012', '1977', '2014']
['2046', '2045', '2046', '2045', '2010', '2045', '2044', '2043', '2042', '2043', '2078', '2113', '2148', '2113', '2112', '2113', '2114', '2149', '2184', '2183']
['2148', '2046', '2114', '2112', '2184', '2113', '2044', '2183', '2045', '2045', '2043', '2010', '2113', '2043', '2045', '2113', '2149', '2078', '2046', '2042']
['2078', '2046', '2113', '2043', '2183', '2045', '2046', '2045', '2010', '2042', '2043', '2113', '2148', '2184', '2114', '2044', '2045', '2113', '2149', '2112']
['2045', '2010', '2113', '2043', '2078', '2044', '2113', '2113', '2148', '2043', '2046', '2045', '2045', '2042', '2184', '2114', '2112', '2046', '2183', '2149']
['2113', '2043', '2183', '2045', '2114', '2112', '2113', '2042', '2044', '2010', '2113', '2078', '2184', '2043', '2046', '2045', '2046', '2148', '2149', '2045']
['2113', '2148', '2045', '2113', '2046', '2184', '2046', '2112', '2043', '2045', '2183', '2042', '2114', '2044', '2078', '2113', '2045', '2149', '2010', '2043']
['2149', '2043', '2148', '2010', '2184', '2183', '2046', '2113', '2045', '2042', '2045', '2045', '2114', '2113', '2044', '2112', '2113', '2043', '2046', '2078']
['2043', '2113', '2045', '2183', '2113', '2112', '2184', '2010', '2042', '2114', '2043', '2044', '2046', '2078', '2045', '2113', '2046', '2045', '2148', '2149']
['2044', '2148', '2183', '2045', '2184', '2043', '2113', '2113', '2114', '2045', '2112', '2046', '2078', '2045', '2149', '2046', '2043', '2042', '2113', '2010']
['2046', '2149', '2148', '2113', '2043', '2112', '2078', '2045', '2184', '2045', '2046', '2044', '2114', '2010', '2045', '2183', '2113', '2042', '2113', '2043']
['2184', '2185', '2150', '2185', '2220', '2221', '2186', '2185', '2150', '2149', '2184', '2149', '2114', '2115', '2114', '2149', '2114', '2113', '2148', '2147']
['2115', '2113', '2221', '2149', '2150', '2184', '2150', '2184', '2147', '2114', '2114', '2149', '2185', '2148', '2114', '2220', '2186', '2185', '2185', '2149']
['2149', '2148', '2114', '2147', '2115', '2150', '2114', '2220', '2149', '2186', '2184', '2184', '2150', '2149', '2185', '2185', '2221', '2185', '2113', '2114']
['2150', '2149', '2184', '2149', '2221', '2150', '2148', '2113', '2186', '2114', '2149', '2185', '2185', '2114', '2147', '2115', '2220', '2185', '2184', '2114']
['2185', '2185', '2148', '2150', '2149', '2114', '2115', '2186', '2114', '2113', '2150', '2184', '2185', '2220', '2184', '2149', '2221', '2114', '2149', '2147']
['2149', '2114', '2149', '2185', '2148', '2220', '2150', '2147', '2115', '2114', '2184', '2114', '2185', '2186', '2185', '2221', '2149', '2150', '2113', '2184']
['2114', '2149', '2150', '2114', '2184', '2221', '2115', '2185', '2148', '2185', '2150', '2114', '2186', '2149', '2147', '2113', '2184', '2220', '2149', '2185']
['2115', '2149', '2185', '2147', '2149', '2184', '2149', '2186', '2114', '2114', '2221', '2150', '2185', '2185', '2148', '2113', '2220', '2184', '2114', '2150']
['2147', '2185', '2113', '2150', '2185', '2184', '2114', '2114', '2148', '2149', '2186', '2184', '2150', '2221', '2149', '2115', '2149', '2114', '2185', '2220']
['2185', '2150', '2114', '2148', '2185', '2185', '2149', '2184', '2114', '2186', '2184', '2147', '2115', '2150', '2220', '2149', '2113', '2149', '2221', '2114']
['2007', '1972', '1937', '1936', '1901', '1900', '1865', '1866', '1831', '1866', '1865', '1900', '1935', '1934', '1899', '1864', '1863', '1864', '1899', '1898']
['1863', '1831', '1866', '1937', '1866', '2007', '1900', '1865', '1898', '1900', '1935', '1936', '1864', '1899', '1864', '1901', '1899', '1934', '1865', '1972']
['1936', '1866', '1898', '2007', '1899', '1864', '1900', '1901', '1864', '1865', '1935', '1865', '1937', '1972', '1831', '1934', '1863', '1866', '1900', '1899']
['1899', '1865', '1863', '1901', '1899', '1866', '1900', '1865', '1935', '1900', '1898', '1972', '1936', '1937', '1831', '1866', '2007', '1864', '1934', '1864']
['1937', '1865', '1900', '1899', '1866', '1935', '1898', '1863', '2007', '1831', '1865', '1972', '1899', '1936', '1864', '1934', '1864', '1900', '1866', '1901']
['1863', '1864', '1899', '1865', '1934', '1900', '1866', '2007', '1898', '1900', '1936', '1865', '1972', '1901', '1831', '1866', '1864', '1935', '1899', '1937']
['1866', '1898', '1865', '1936', '1899', '1899', '1831', '1900', '1866', '2007', '1935', '1934', '1864', '1901', '1900', '1937', '1865', '1863', '1864', '1972']
['1935', '1898', '1900', '1866', '1865', '1934', '1864', '1863', '1865', '1937', '1936', '1899', '1972', '2007', '1866', '1899', '1831', '1901', '1864', '1900']
['1898', '1863', '1866', '1864', '1900', '1900', '2007', '1865', '1866', '1934', '1901', '1972', '1864', '1935', '1899', '1831', '1937', '1865', '1936', '1899']
['1865', '1899', '1937', '1934', '1900', '1864', '1866', '1901', '1898', '2007', '1831', '1899', '1866', '1935', '1900', '1864', '1972', '1865', '1863', '1936']
['1971', '1972', '1973', '1974', '1939', '1938', '1937', '1936', '1971', '2006', '1971', '1936', '1971', '1972', '2007', '2006', '1971', '1972', '1971', '1970']
['2006', '1937', '1972', '1971', '1939', '1971', '1974', '1972', '2006', '1936', '1938', '1936', '1971', '1971', '1971', '1972', '2007', '1973', '1971', '1970']
['1938', '1972', '1937', '1936', '1939', '1971', '2006', '1973', '1972', '1971', '1971', '2007', '1972', '1971', '1936', '1970', '1974', '2006', '1971', '1971']
['1937', '1971', '2006', '1972', '1971', '1939', '1973', '1938', '2007', '1972', '2006', '1936', '1936', '1974', '1971', '1970', '1972', '1971', '1971', '1971']
['1939', '1971', '1971', '1972', '1971', '1971', '1972', '2006', '1974', '1936', '2007', '1936', '1938', '1972', '1937', '2006', '1971', '1971', '1970', '1973']
['1971', '1936', '1974', '2006', '1971', '1972', '1973', '1936', '1971', '1971', '1972', '1970', '1938', '1972', '2006', '1937', '2007', '1971', '1939', '1971']
['1971', '1936', '1974', '1972', '1972', '1936', '1972', '1938', '1971', '1937', '1971', '1971', '1971', '1939', '1970', '1971', '1973', '2006', '2007', '2006']
['2006', '1971', '1971', '1936', '1972', '1936', '1971', '1937', '2006', '1971', '1971', '1974', '1973', '1972', '1938', '1939', '1972', '2007', '1971', '1970']
['1972', '1972', '1971', '1971', '1972', '2006', '1939', '1936', '1971', '1971', '1974', '1973', '1938', '1970', '2006', '2007', '1937', '1971', '1936', '1971']
['1973', '2006', '1937', '1970', '1971', '1971', '1971', '1971', '1972', '2007', '1939', '1972', '1936', '1972', '1971', '1971', '1974', '1938', '1936', '2006']
['2036', '2035', '2034', '2069', '2034', '2069', '2034', '2033', '2034', '1999', '1998', '1997', '1962', '1961', '1962', '1997', '1998', '1999', '2034', '2035']
['2036', '1998', '2034', '2069', '2034', '2035', '2034', '2035', '2069', '2033', '1999', '1999', '2034', '2034', '1962', '1998', '1997', '1962', '1997', '1961']
['2069', '1997', '1999', '2034', '2034', '1961', '2034', '1962', '2035', '1998', '2034', '2033', '1998', '2035', '1997', '1999', '2034', '2069', '2036', '1962']
['1999', '2069', '2036', '2035', '2034', '2035', '1999', '1998', '1998', '2034', '2034', '1962', '1997', '1997', '2034', '1961', '1962', '2069', '2033', '2034']
['2035', '2035', '1998', '2034', '1997', '1999', '1998', '1962', '1997', '2036', '1999', '1961', '2034', '1962', '2069', '2033', '2034', '2034', '2069', '2034']
['1999', '1961', '2036', '1998', '1999', '2034', '1997', '2034', '2034', '2035', '2035', '2069', '2034', '1997', '1962', '1962', '2033', '2069', '2034', '1998']
['2035', '1998', '1999', '1998', '2033', '1999', '2069', '2034', '1961', '2034', '1997', '1962', '2034', '2069', '2035', '1997', '2036', '1962', '2034', '2034']
['2034', '2034', '1999', '1961', '2035', '1998', '2034', '2069', '2069', '1962', '1962', '1997', '2034', '2036', '2034', '1997', '1998', '2035', '2033', '1999']
['1997', '2035', '2036', '1999', '2034', '1997', '1998', '2034', '2033', '2035', '2034', '2069', '2034', '1961', '1999', '1962', '2034', '2069', '1998', '1962']
['2034', '1997', '2034', '1962', '2036', '1999', '2034', '2034', '2034', '2035', '1998', '2035', '2069', '1997', '1999', '2069', '1998', '1962', '2033', '1961']
['2120', '2085', '2084', '2085', '2050', '2085', '2120', '2119', '2154', '2189', '2154', '2153', '2118', '2153', '2118', '2117', '2118', '2083', '2048', '2047']
['2153', '2083', '2119', '2118', '2084', '2154', '2085', '2120', '2120', '2050', '2189', '2048', '2085', '2118', '2047', '2153', '2154', '2117', '2085', '2118']
['2118', '2083', '2153', '2118', '2085', '2119', '2117', '2085', '2120', '2154', '2154', '2189', '2118', '2085', '2048', '2050', '2084', '2047', '2120', '2153']
['2118', '2085', '2120', '2048', '2050', '2153', '2118', '2189', '2047', '2117', '2120', '2154', '2119', '2085', '2084', '2118', '2153', '2085', '2083', '2154']
['2119', '2153', '2083', '2120', '2117', '2085', '2154', '2085', '2048', '2153', '2047', '2118', '2118', '2189', '2050', '2085', '2154', '2120', '2118', '2084']
['2120', '2118', '2085', '2119', '2118', '2154', '2085', '2153', '2048', '2047', '2084', '2118', '2189', '2117', '2120', '2085', '2154', '2083', '2050', '2153']
['2120', '2154', '2120', '2084', '2153', '2047', '2050', '2118', '2085', '2189', '2118', '2085', '2048', '2118', '2119', '2153', '2085', '2154', '2083', '2117']
['2048', '2085', '2153', '2189', '2154', '2050', '2118', '2154', '2085', '2084', '2153', '2119', '2118', '2117', '2085', '2120', '2083', '2118', '2120', '2047']
['2154', '2189', '2118', '2119', '2048', '2085', '2118', '2120', '2085', '2153', '2085', '2117', '2120', '2118', '2050', '2154', '2084', '2083', '2047', '2153']
['2050', '2117', '2085', '2084', '2154', '2153', '2120', '2153', '2085', '2118', '2118', '2119', '2083', '2189', '2085', '2120', '2048', '2047', '2154', '2118']
['1985', '1986', '1951', '1916', '1951', '1952', '1917', '1918', '1917', '1882', '1917', '1952', '1917', '1918', '1917', '1952', '1987', '1952', '1953', '1954']
['1918', '1917', '1916', '1953', '1952', '1952', '1954', '1952', '1917', '1917', '1951', '1987', '1952', '1918', '1986', '1985', '1917', '1882', '1951', '1917']
['1952', '1952', '1987', '1917', '1918', '1985', '1918', '1986', '1917', '1951', '1951', '1952', '1917', '1952', '1953', '1882', '1916', '1917', '1917', '1954']
['1917', '1952', '1918', '1953', '1917', '1916', '1985', '1952', '1951', '1917', '1918', '1917', '1917', '1952', '1987', '1986', '1952', '1951', '1882', '1954']
['1953', '1951', '1987', '1954', '1917', '1918', '1918', '1952', '1917', '1916', '1952', '1882', '1985', '1952', '1951', '1917', '1952', '1917', '1917', '1986']
['1917', '1952', '1951', '1917', '1917', '1985', '1882', '1954', '1986', '1951', '1952', '1917', '1917', '1987', '1916', '1953', '1952', '1918', '1918', '1952']
['1917', '1987', '1917', '1953', '1882', '1918', '1954', '1952', '1952', '1916', '1986', '1951', '1985', '1951', '1917', '1917', '1918', '1917', '1952', '1952']
['1951', '1952', '1987', '1953', '1917', '1917', '1917', '1951', '1916', '1952', '1918', '1986', '1954', '1882', '1952', '1985', '1917', '1917', '1952', '1918']
['1918', '1987', '1952', '1985', '1952', '1954', '1951', '1952', '1951', '1953', '1917', '1952', '1882', '1917', '1918', '1916', '1917', '1917', '1917', '1986']
['1916', '1986', '1954', '1917', '1917', '1917', '1917', '1952', '1987', '1951', '1952', '1918', '1985', '1953', '1918', '1952', '1882', '1917', '1951', '1952']
['1970', '1969', '2004', '2039', '2040', '2041', '2040', '2039', '2038', '2037', '2036', '2035', '2036', '2037', '2072', '2107', '2106', '2141', '2140', '2105']
['2105', '2106', '2004', '1970', '2141', '2107', '2037', '2037', '2072', '2140', '2040', '1969', '2041', '2036', '2035', '2036', '2038', '2040', '2039', '2039']
['2039', '2037', '1970', '2041', '2037', '2141', '2036', '2106', '2140', '2105', '2004', '2039', '2040', '2038', '2107', '2040', '2072', '1969', '2036', '2035']
['2039', '2041', '1970', '2140', '2039', '2038', '2141', '2004', '2040', '1969', '2036', '2107', '2037', '2037', '2036', '2072', '2106', '2105', '2035', '2040']
['2036', '2106', '2004', '2141', '2040', '2105', '2037', '2140', '2035', '2037', '2041', '2072', '1969', '2036', '2038', '2039', '2040', '1970', '2039', '2107']
['2072', '2039', '2105', '2040', '2035', '2036', '2037', '2041', '2036', '2004', '2040', '2039', '2037', '1969', '2141', '2140', '2038', '1970', '2106', '2107']
['2038', '2037', '2106', '2039', '2141', '2041', '2039', '2035', '2040', '1970', '2004', '2036', '2040', '2036', '2037', '1969', '2072', '2140', '2107', '2105']
['2141', '2037', '2040', '1970', '2035', '2106', '2039', '2105', '2072', '2107', '2140', '2004', '2038', '2037', '2040', '2041', '2039', '1969', '2036', '2036']
